code	creator	created_t	last_modified_t	product_name	quantity	manufacturing_places	stores	countries	ingredients_text
3270190203445	date-limite-app	1445254129	1450883267	Mousse de canard	180 g	France	Carrefour	France	Gras de porc, foie maigre de canard 17%, gras de canard 17%, foie de poulet, _lait_, saindoux, _crème_, _oeuf_, sel, Porto rouge 0,8%, sucre, Armagnac, arôme naturel, poivre blanc, antioxydant : érythorbate de sodium, colorants : lutéine et extrait de paprika, conservateur : nitrite de sodium.
3560070368143	saiyanriku	1427112585	1427127601	Moutarde de Dijon Fine & Forte	265g		Carrefour	France	Eau, graines de _moutarde_, vinaigre d‘alcool, sel, antioxydant: _disulfite_ de potassium, acidifiant: acide citrique
3245413913128	sebleouf	1438621182	1438701538	Moutarde mi-forte	350 g	France	Carrefour	France	Eau, huile de tournesol, graines de _moutarde_, vinaigre d'alcool, sel, épaississant : gomme xanthane, conservateur : _disulfite_ de potassium, acidifiant : acide citrique, sucre, épices (curcuma), arômes.
3560070060832	openfoodfacts-contributors	1423302037	1474530815	Mozzarella	3 x 125g		Carrefour	France	Composition Mozarella - Fromage à pâte filée en saumure -18% de matière grasse / produit fini. Ingrédients : Lait pasteurisé de vache, sel, coagulant microbien, correcteur d'acidité : acide citrique.
3560070636471	sebleouf	1439548489	1476639869	Nems Poulet, Nuoc Mâm (x 4)	280 g	Agis (Filiale Groupe Lambert Dodard Chancereul - LDC) - ZA du Clos du Poivre - Route d'Assérac - 44410 Herbignac,Loire-Atlantique,Pays de la Loire,France	Carrefour	France	NEMS 4 x 65 g : Eau, vermicelle de pois (eau, amidon de pois), viande de poulet 16 %, farine de riz 15,6 %, carotte, oignon, huile de tournesol, protéine de _soja_, germe de haricot mungo, champignon noir réhydraté, farine de _blé_, sel, arôme naturel.   Pourcentages exprimés sur le nem.   SAUCE NUOC MÂM 20 g : eau, nuoc mâm 14 % (jus de _poisson_, sel), sucre, vinaigre d'alcool, sel.  Pourcentage exprimé sur la sauce.
3560070823826	elbarto	1459441806	1459442385	Nos mélanges Gourmands - Soja, petits pois, lentilles blondes, lentilles vertes, lentilles corail.	400g (2x200g)	Italie	Carrefour	France	 Petits pois concassés précuits 30%, lentilles blondes décortiquées précuites 20%, _soja_ concassé 20%, flocons de _soja_ grillés 15%, lentilles vertes précuites 10%, lentilles corail décortiquées 5%.  Peut contenir des traces de gluten.  
3560070338627	agamitsudo	1416598916	1455831549	Orange, 100 % Pur Fruit Pressé	1 L	Laiterie de Varennes (Filiale Laiterie de Saint-Denis-de-l'Hôtel - LSDH) - 6 Rue de la Bordé - 36210 Val-Fouzon,Indre,Laiterie de Saint-Denis-de-l'Hôtel (LSDH) - 10 Route de l'Aérodrome - Les Grandes Beaugines - 45550 Saint-Denis-de-l'Hôtel,Loiret,Centre-Val de Loire,France	Carrefour,Carrefour express,Carrefour market	Belgique,France	Jus d'orange, pulpe (6 %).
3560070400218	mmu-man	1430222812	1460134745	Pain de mie au riz complet	480 g	Proceli Turull S.L.,Tarrasa, Barcelona (provincia), Cataluña, España	Carrefour	Francia,España	Amidon de maïs 30%. eau. margarine [graisses végétales (palme, copran), eau, huile de tournesol, émulsifiant : mono- et diglycerides d'acides gras, acidifiant: acide citrique, conservateur: sorbate de potassium, arômes. colorant: caroténoïdes], amidon de manioc (0,5%, farine complète de riz 8,5% (farine de riz, son de riz, germe de riz), sucre roux, sucre, levure, épaississant: gomme xanthane. émulsifiant: esters monoacétyltartriques et diacétyltartriques des mono- et diglycérides d'acides gras, sel, farine de caroube, conservateur: propionate de sodium. antioxydant: acide ascorbique, poudres à lever: diphosphates et carbonates de sodium.
3245414238251	openfoodfacts-contributors	1395213474	1474389645	Palets Carrefour lot de 2x125g	2x125g	Aranche Manche France	carrefour	France	Farine de blé, beurre pâtissier 30% (colorant : bêta-carotène), sucre, oeufs frais 7,5%, sel, poudre de lait écrémé, poudre à lever : diphosphate disodique et carbonate acide de sodium, émulsifiant : lécithine de soja.
3560070487455	openfoodfacts-contributors	1460543667	1460726357	Panés façon bolognaise de dinde et de poulet	200 g		Carrefour	France	Préparation de viande de dinde et de poulet traitée en salaison reconstituée à 55 % (préparation de dinde 21,4 %, préparation de viande de poulet 18,7 %, eau, peau de volaille, dextrose, protéines de blé, arômes (lait) sirop de glucose fibres de blé, sel, arôme de fumée, antioxydant : érythorbate de sodium, graisse de poulet, conservateur : nitrite de sodium. Panure 25 % : chapelure (farine de blé, levure, sel, épices (paprika, et curcuma) huiles végétales de tournesol et de colza, farine de blé, gluten de blé, sel. Fromage fondu 10 % (fromages, beurre, lait écrémé en poudre, lactosérum, protéines de lait, sels, émulsifiants : citrates de sodium et polyphosphates, amidon modifié, gélifiants alginate de sodium et carraghénanes, sel, colorant : caroténoïdes). Sauce façon bolognaise 10 % (eau, concentré de tomates 2,8 %, viande rouge de dinde cuite traitée en salaison 1,4 % (viande rouge de dinde 0,15 %, protéines de lait, lactose, dextrose, conservateur : nitrite de sodium, sel), gélatine bovine, huile de colza, arômes (dont colorants, caramel ammoniacal et extrait de paprika), amidon modifié de maïs , oignons, épaississants : alginate de sodium - farine de graines de caroube - gomme de guar - gomme de xanthane, sucre, herbes de Provence, ail, colorant : carlmin de cochenille). % exprimés sur le total de la recette.
3560070329151	khrista	1371974735	1482415508	Pasta Macaroni (8 min Al dente)	1 kg	Barcelone 08006,Espagne	Carrefour	France	Semoule de _blé_ dur de qualité supérieure.
3560070535224	andre	1348261588	1447952298	Pasta sauce Aux Légumes	420 g	Louis Martin Production - Quartier La Peyrouse - Chemin de la Buire - 84170 Monteux,Vaucluse,Provence-Alpes-Côte d'Azur,France	Carrefour	France	Purée et pulpe de tomate 81 %, légumes 11.5 % (oignons 7,5 %, carottes 4 %), huile de tournesol, sucre, sel, amidon modifié de pomme de terre, vin blanc 0,5 %, Mélange d'épices et plantes aromatiques (contient _céleri_), arôme naturel de basilic, acidifiant : acide citrique.
5400101173224	zoubiddaaa	1382471270	1427646982	Petits pois à l'étuvée	800 g		Carrefour	France	Petits pois, eau, sucre, sel, arôme naturel
3560070511921	teolemon	1421592412	1421604573	Pick N'Choc	250 g		Carrefour	France	Sucre, cacahuètes 23%, beurre de cacao, poudre de lait entier, lactose, pâte de cacao, sirop de glucose de blé, émulsifiants : lécithine de soja, polyricinoléate de polyglycérol, amidon de riz, épaississant : gomme arabique, colorants : curcumine, carmins, complexes cuivre-chlorophyllines, charbon végétal médicinal, rouge de betterave, anthocyanes; agent d'enrobage : cire d'abeille, cire de carnauba; maltodextrine, sel.
3560070707874	lucaa	1464003674	1464025225	Plateau nem 3 saveurs	360 g	France	Carrefour	France	NEMS AU PORC (5x20g): Galette de riz 31% garnie d'une farce au porc: Eau, poitrine de porc 12%, farine de riz 11%, oignon réhydraté, carotte, gras de porc 5%, vermicelle (amidon de haricot mungo, amidon de mais), huile de tournesol, farine de _blé_, protéines de _soja_, champignon noir, sel, sucre, huile de tournesol et/ou colza, épices (gingembre, cannelle, coriandre, piment, muscade, girofle, anis, poivre), sauce au _poisson_ (_poisson_, sel, eau), son de _blé_, levure, caramel aromatique (sucre, eau), vinaigre d'alcool, _gluten_ de _blé_. Pourcentages exprimés sur le nem au porc. NEMS AU POULET ET AU CURRY (5x20g): Galette de riz 31% garnie d'une farce au poulet et aux épices:: Viande de poulet 27%, eau, farine de riz 11%, oignon réhydraté, oignon frit (oignon, huile de tournesol), carotte, châtaine d'eau, _lait_ demi-écrémé, huile de tournesol, lait de coco, peau de poulet 2.4%, farine de _blé_, ciboule, épices 1.1% (dont curry 0.1%), sel, ail, huile de tournesol et/ou colza, jus de citron, son de _blé_, arôme naturel, levure, caramel aromatique (sucre, eau), sucre, vinaigre d'alcool, _gluten_ de _blé_. Pourcentages exprimés sur le nem au poulet et au curry. NEMS AUX LEGUMES (5x20g): Galette de riz 31% garnie d'une farce aux légumes: Eau, farine de riz 11%, champignon noir 10%, oignon réhydraté 8.5%, carotte 8.5%, petit pois 6.5%, blanc d'_œuf_, semoule de _blé_ dur, châtaigne d'eau 5.2%, huile de tournesol, ciboule, huile de tournesol et/ou colza, sel, fécule de manioc, coriandre, piment, caramel aromatique (sucre, eau). Pourcentages exprimés sur le nem aux légumes. SAUCE NUOC MÂM (2x30g): eau, sucre, nuoc mâm 8% (_poisson_, sel, eau), vinaigre d'alcool, sel. Pourcentage exprimés sur la sauce nuoc mâm.
3560070829972	openfoodfacts-contributors	1461348690	1480107772	Pois cassés	500 g	France	Carrefour	France	Pois cassés verts (origine France).
3245413952554	saiyanriku	1404729054	1452160851	Porc au Caramel et son riz basmati aux graines de pavot	290 g	France	Carrefour	France	Porc au caramel 165g : Sauce caramel 63,6 % [caramel aromatique 29 % (sucre, sirop de glucose-fructose de _blé_ et/ou de maïs, eau), ananas 12 %, oignon, eau, sauce _soja_ (eau, graine de _soja_, sel, farine de _blé_), vinaigre de vin (dont conservateur : _sulfite_ acide de sodium), amidon transformé de pomme de terre, gingembre, épaississant : gomme xanthane], viande de porc assaisonnée 36,4 % (viande de porc 30 %, eau, fécule de manioc, sel).  Riz basmati aux graines de pavot 125g : Riz basmati cuit 94 % (eau, riz), huile de tournesol, huile de _sésame_ grillé, sel, graines de pavot 0,7 %, poivre.  
3560070123858	jeanbono	1438881884	1439275547	Potatoes	600 g	Pays-Bas	Carrefour	France	Pomme de terre 95%, huile de tournesol 4%, amidon de pomme de terre modifié, sel, épices (paprika 0,06%, poivre noir, chili), poudre végétale d'ail et d'oignons, dextrine, farine de riz
3560070861071	lumbin38	1401963750	1437750529	Poulet basquaise et son riz basmati (Les Brasseries)	300 g (1 personne)	Claudine et Bernard Barral - Avenue Henri Barbusse - ZI de Marché Gare - 47300 Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,France	Carrefour	France	Haut de cuisse de poulet 40,2 %, eau, riz basmati 10,7 %, poivrons tricolores 7,4 %, oignons 7,5 %, tomates 3,5 %, tomates concassées (tomates, jus de tomate), poivrons rouges 2,8 %, concentré de tomate, huile de colza, sel, fond de volaille (dextrose, sel, matières grasses animales, arôme naturel, viande de poulet), sucre, ail, amidon modifié de maïs, piment d'Espelette, thym 0,04 %, paprika, piment fort, poivre.
3245414090057	stephane	1332077506	1381876494	Pruneaux d'Agen très gros dénoyautés	500 g		Carrefour	France	Pruneaux d'Agen dénoyautés, eau (humidité 35% maximum)
3560070530748	sebleouf	1438791966	1475175061	Pâtes de fruits saveurs abricot, mûre, poire	180 g	France	Carrefour	France	Pulpes de fruits : abricot : pulpes de fruits 53 % (pomme 40 %, abricot 13 %), mûre : pulpes de fruits 53 % (pomme 40 %, mûre 13 %), poire : pulpes de fruits 52,5 % (pomme 40 %, poire 12,5 %), sucre, sirop de glucose, gélifiant : pectines, acidifiant : acide citrique, arômes naturels de fruits (abricot, mûre, poire) avec autres arômes naturels.
3560070822287	openfoodfacts-contributors	1439726853	1439797016	Riz long grain 	500 g (4 x 125 g)		Carrefour	France	Riz long grain étuvé de qualité supérieure.
3560070617982	keronos	1348041106	1468322837	Sablés au beurre, amandes et citron	200 g		Carrefour	France	Farine de _blé_, sucre de canne, _beurre_ de baratte 21%, _amandes_ 8,5%, sirop d'_orge_ malté, jus de citron concentré 1%, poudre à lever : carbonates d'ammonium, sel marin, arôme naturel de citron avec autres arômes naturels, poudre de _lait_ écrémé.
3245412542831	miles67off	1373405799	1451832180	Sardines à l'huile d'olive vierge extra	135 g	Maroc	Carrefour	France	Sardines (Sardina pilchardus), huile d'olive vierge extra, sel.
3245413505682	sebleouf	1428331385	1448961345	Sauce Bolognaise aux 2 viandes	680 g	France	Carrefour	France	Purée de tomate à base de concentré 50,2%, pulpe de tomate 17% (tomate pelée 11,9%, jus de tomate 5,1%, acidifiant : acide citrique), viande de porc précuite 7% (équivaut à 10% de viande crue), oignon 7%, viande bovine précuite 7% (équivaut à 10% de viande crue), carotte, huile de colza, sucre, amidon transformé de pomme de terre, sel, _céleri_, acidifiant : acide lactique, épices et plantes aromatiques, arôme, ail, persil, poivre.
3560070496778	sebleouf	1423501285	1424710296	Sauce Curry	350 ml	Belgique	Carrefour	France	Eau, huile de colza, sirop de glucose-fructose de maïs, vinaigre d'alcool, jaune d'oeuf, amidon transformé de maïs, sel, curry 1,7 % (contient moutarde), acidifiants : glucono-delta-lactone et acide citrique, épices, épaississant : gomme guar; ail, arôme, colorants : bêta-carotène et lutéine; conservateur : sorbate de potassium; arôme naturel (contient céleri).
3560070592975	aleene	1465733824	1465822449	Saveur Cassis	1,5 L	France	Dia,Carrefour	France	eau minérale naturelle source Adeline 99.7%, acidifiant (acide citrique), arôme naturel de cassis, édulcorants (sucralose, acésulfame-K)
3560070491445	openfoodfacts-contributors	1366041482	1484220975	Sirop de Fruits Rouges	50 cl	France	Carrefour	France	Sucre, eau, jus de fruits à base de concentrés : 19,8% (sureau 9,6%, cassis 5,6%, fraise 4,6%), acidifiant : acide citrique, arôme naturel de cassis, arôme naturel.
3270190005124	zoubiddaaa	1374187514	1429353709	Sirop de citron	75 cl	France	Carrefour	France	Sirop de glucose-fructose, sucre, jus de citron à base de concentré 24 %, eau, acidifiant : acide citrique, arôme naturel de citron avec autres arômes naturels.
3560070464791	miles67off	1366983781	1463933301	Soupe Mouliné de Légumes Verts Bio	1 L	France	Carrefour	France	Légumes* 48,8%: dont légumes verts* 32,8% (courgettes* 12,2%, brocolis* 8,8%, oignons*, épinards* 4,9%, carottes*, poireaux*, haricots verts*, céleri-rave*), eau cerfeuil*, huile d'olive vierge extra*, sel, extrait de levure, arôme naturel, arôme naturel de poivre, thym* - *biologique.  
3560070830848	openfoodfacts-contributors	1460641856	1484052227	Sprits Chocolat au Lait	150 g		Carrefour	France	Farine de _blé_, graisse de palme, sucre, chocolat au lait 13% (sucre, poudre de _lait_ entier, beurre de cacao, pâte de cacao, émulsifiant : lécithine (tournesol), arôme), zeste de citron confit (sucre, zeste de citron, amidon modifié de pomme de terre, arôme naturel), _lactosérum_ en poudre, sel, poudre à lever : carbonates de sodium et diphosphates, émulsifiant : lécithines (tournesol), colorant : caroténoïdes.
3270190178460	sebleouf	1428332862	1482418200	Tomates entières pelées au jus	400 g, 240 g égoutté, 425 m	Princes Industrie Alimentari Srl,Località Incoronata,Zona ASI,71122,Foggia,Italia	Carrefour	France	Tomates entières pelées 60%, jus de tomates, sel, acidifiant : acide citrique, affermissant : chlorure de calcium.
3245412568749	openfoodfacts-contributors	1425076670	1476541823	Tortilla chips Nature	200 g	Belgique	Carrefour,Dia	France,Belgium	farine de maïs 79,1%, huile de tournesol 20%, sel 0,9%
3560071004705	gildubs	1459612300	1460019041	Yaourt  à la banane	400 g	France	Carrefour	France	_Lait_ entier, banane 15,1%, sucre 9,7%, protéines de _lait_, jus de citron, ferments _lactiques_
3560070821266	openfoodfacts-contributors	1460996190	1476961323	chocolat noir mangue et poivre sichuan	100g	Trichebray-Bocage	Carrefour	France	pâte de cacao St Domingue, sucre, brisures de crêpes dentelle 9% (farine de _blé_ , sucre, huile de tournesol, poudre de _lait_ écrémé, malt d'_orge_ sel), pépites à la mangue 8%, (purée de mangue concentrée35% soit 2.8% de l'ensemble du produit), sucre, purée concentrée de pommes, sirop de fructose, farine de riz, beurre de cacao, arôme naturel, gélifiant: pectine, acidifiant:acide citrique, beurre de cacao, arômes, poivre du Sichuan 0.3%, émulsifiant: lécithines de tournesol.  Cacao 55% dans le chocolat noir
3560070122165	openfoodfacts-contributors	1446843731	1473877718	Épinards en branches - Carrefour -  1kg	1kg	Belgique	carrefour	France	Épinards en branches surgelés 100%.
3245411884376	openfoodfacts-contributors	1428906036	1451603118	Allumettes de lardons Nature	200 g (2 x 100 g)	Société Aubret (Filiale Groupe d'aucy) - ZI Route de Maumusson - 44540 Saint-Mars-la-Jaille,Loire-Atlantique,Pays de la Loire,France	Carrefour	France	Poitrine de porc, sel, acidifiant : lactate de sodium, dextrose, antioxydant : érythorbate de sodium, conservateur : nitrite de sodium.
3245413026224	alsy	1424542696	1451753469	Allumettes fumées (11 % MG)	150 g (2 x 75 g)	Cooperl Arc Atlantique - 7 Rue de la Jeannaie Maroué - Zone Industrielle - 22400 Lamballe,Côtes-d'Armor,Bretagne,France	Carrefour	France	Viande de porc 97 %, sel, CONSERVATEURS : lactate de potassium et nitrite de sodium, dextrose, ANTIOXYDANT : érythorbate de sodium.
3560070940554	sebleouf	1449851574	1449937925	Assortiment de sucettes goûs fruits & cola	192 g		Carrefour	France	Sirop de glucose, sucre, acidifiant : acide citrique, arômes, concentré de sureau, colorants : curcumine, caramel ammoniacal, extrait de paprika, anthocyanes.
